ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0090000;0,87;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0090000;0,76;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
DESENHISTA TÉCNICO / CADISTA -  PROJETO ;MOED-4717 ;22,22;22,22;114,54;0,0105000;0,23;
ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0078000;0,75;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0078000;0,65;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
DESENHISTA TÉCNICO / CADISTA -  PROJETO ;MOED-4717 ;22,22;22,22;114,54;0,0105000;0,23;
ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0065000;0,63;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0065000;0,54;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
DESENHISTA TÉCNICO / CADISTA -  PROJETO ;MOED-4717 ;22,22;22,22;114,54;0,0105000;0,23;
ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0053000;0,51;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0053000;0,44;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
DESENHISTA TÉCNICO / CADISTA -  PROJETO ;MOED-4717 ;22,22;22,22;114,54;0,0105000;0,23;
ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0040000;0,38;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0040000;0,33;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
DESENHISTA TÉCNICO / CADISTA -  PROJETO ;MOED-4717 ;22,22;22,22;114,54;0,0100000;0,22;
ENGENHEIRO/ ARQUITETO INTERMEDIÁRIO - PROJETO ;MOED-4332 ;97,15;97,15;114,54;0,0028000;0,27;
ENGENHEIRO/ ARQUITETO JÚNIOR ;MOED-4371 ;84,49;84,49;114,54;0,0028000;0,23;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
(B)Mão-de-Obra;Código;Eq. Salarial;Sal/Hora;Encargos(%);Consumo;Custo Horário;
